id,text,unit,updated,firstPeriod,latestPeriod,active,variables
LIVIL10,Livskvalitet,-,2016-10-20T09:00:00,2015,2015,True,"['tryghed og anerkendelse', 'enhed', 'personlig disponibel indkomst', 'område', 'køn', 'tid']"
LIVBO1,Livskvalitet,-,2016-10-12T09:00:00,2015,2015,True,"['tilfredshed', 'enhed', 'udlejningsforhold', 'område', 'køn', 'tid']"
LIVBO2,Livskvalitet,-,2016-10-12T09:00:00,2015,2015,True,"['meningsfuldhed', 'enhed', 'udlejningsforhold', 'område', 'køn', 'tid']"
LIVBO3,Livskvalitet,-,2016-10-12T09:00:00,2015,2015,True,"['sindstilstand', 'enhed', 'udlejningsforhold', 'område', 'køn', 'tid']"
LIVBO4,Livskvalitet,-,2016-10-12T09:00:00,2015,2015,True,"['helbred', 'enhed', 'udlejningsforhold', 'område', 'køn', 'tid']"
LIVBO5,Livskvalitet,-,2016-10-12T09:00:00,2015,2015,True,"['livsrestriktioner', 'enhed', 'udlejningsforhold', 'område', 'køn', 'tid']"
LIVBO6,Livskvalitet,-,2016-10-12T09:00:00,2015,2015,True,"['dagligdag', 'enhed', 'udlejningsforhold', 'område', 'køn', 'tid']"
LIVBO7,Livskvalitet,-,2016-10-12T09:00:00,2015,2015,True,"['sociale relationer', 'enhed', 'udlejningsforhold', 'område', 'køn', 'tid']"
LIVBO8,Livskvalitet,-,2016-10-12T09:00:00,2015,2015,True,"['økonomi', 'enhed', 'udlejningsforhold', 'område', 'køn', 'tid']"
LIVBO9,Livskvalitet,-,2016-10-12T09:00:00,2015,2015,True,"['tillid', 'enhed', 'udlejningsforhold', 'område', 'køn', 'tid']"
LIVBO10,Livskvalitet,-,2016-10-12T09:00:00,2015,2015,True,"['tryghed og anerkendelse', 'enhed', 'udlejningsforhold', 'område', 'køn', 'tid']"
LIVUL1,Livskvalitet,-,2016-07-06T09:00:00,2015,2015,True,"['tilfredshed', 'enhed', 'højeste fuldførte uddannelse', 'område', 'køn', 'tid']"
LIVUL2,Livskvalitet,-,2016-07-06T09:00:00,2015,2015,True,"['meningsfuldhed', 'enhed', 'højeste fuldførte uddannelse', 'område', 'køn', 'tid']"
LIVUL3,Livskvalitet,-,2016-07-06T09:00:00,2015,2015,True,"['sindstilstand', 'enhed', 'højeste fuldførte uddannelse', 'område', 'køn', 'tid']"
LIVUL4,Livskvalitet,-,2016-07-06T09:00:00,2015,2015,True,"['helbred', 'enhed', 'højeste fuldførte uddannelse', 'område', 'køn', 'tid']"
LIVUL5,Livskvalitet,-,2016-07-06T09:00:00,2015,2015,True,"['livsrestriktioner', 'enhed', 'højeste fuldførte uddannelse', 'område', 'køn', 'tid']"
LIVUL6,Livskvalitet,-,2016-07-06T09:00:00,2015,2015,True,"['dagligdag', 'enhed', 'højeste fuldførte uddannelse', 'område', 'køn', 'tid']"
LIVUL7,Livskvalitet,-,2016-07-06T09:00:00,2015,2015,True,"['sociale relationer', 'enhed', 'højeste fuldførte uddannelse', 'område', 'køn', 'tid']"
LIVUL8,Livskvalitet,-,2016-07-06T09:00:00,2015,2015,True,"['økonomi', 'enhed', 'højeste fuldførte uddannelse', 'område', 'køn', 'tid']"
LIVUL9,Livskvalitet,-,2016-07-06T09:00:00,2015,2015,True,"['tillid', 'enhed', 'højeste fuldførte uddannelse', 'område', 'køn', 'tid']"
LIVUL10,Livskvalitet,-,2016-07-06T09:00:00,2015,2015,True,"['tryghed og anerkendelse', 'enhed', 'højeste fuldførte uddannelse', 'område', 'køn', 'tid']"
LIVES1,Livskvalitet,-,2016-07-09T09:00:00,2015,2015,True,"['tilfredshed', 'enhed', 'socioøkonomisk status', 'område', 'køn', 'tid']"
LIVES2,Livskvalitet,-,2016-09-15T09:00:00,2015,2015,True,"['meningsfuldhed', 'enhed', 'socioøkonomisk status', 'område', 'køn', 'tid']"
LIVES3,Livskvalitet,-,2016-09-15T09:00:00,2015,2015,True,"['sindstilstand', 'enhed', 'socioøkonomisk status', 'område', 'køn', 'tid']"
LIVES4,Livskvalitet,-,2016-09-15T09:00:00,2015,2015,True,"['helbred', 'enhed', 'socioøkonomisk status', 'område', 'køn', 'tid']"
LIVES5,Livskvalitet,-,2016-09-15T09:00:00,2015,2015,True,"['livsrestriktioner', 'enhed', 'socioøkonomisk status', 'område', 'køn', 'tid']"
LIVES6,Livskvalitet,-,2016-09-15T09:00:00,2015,2015,True,"['dagligdag', 'enhed', 'socioøkonomisk status', 'område', 'køn', 'tid']"
LIVES7,Livskvalitet,-,2016-09-15T09:00:00,2015,2015,True,"['sociale relationer', 'enhed', 'socioøkonomisk status', 'område', 'køn', 'tid']"
LIVES8,Livskvalitet,-,2016-09-15T09:00:00,2015,2015,True,"['økonomi', 'enhed', 'socioøkonomisk status', 'område', 'køn', 'tid']"
LIVES9,Livskvalitet,-,2016-09-15T09:00:00,2015,2015,True,"['tillid', 'enhed', 'socioøkonomisk status', 'område', 'køn', 'tid']"
LIVES10,Livskvalitet,-,2016-09-15T09:00:00,2015,2015,True,"['tryghed og anerkendelse', 'enhed', 'socioøkonomisk status', 'område', 'køn', 'tid']"
LIVLK1,Livskvalitet,-,2016-07-09T09:00:00,2015,2015,True,"['tilfredshed', 'enhed', 'kontakt til læge', 'område', 'køn', 'tid']"
LIVLK2,Livskvalitet,-,2016-09-15T09:00:00,2015,2015,True,"['meningsfuldhed', 'enhed', 'kontakt til læge', 'område', 'køn', 'tid']"
LIVLK3,Livskvalitet,-,2016-09-15T09:00:00,2015,2015,True,"['sindstilstand', 'enhed', 'kontakt til læge', 'område', 'køn', 'tid']"
LIVLK4,Livskvalitet,-,2016-09-15T09:00:00,2015,2015,True,"['helbred', 'enhed', 'kontakt til læge', 'område', 'køn', 'tid']"
LIVLK5,Livskvalitet,-,2016-09-15T09:00:00,2015,2015,True,"['livsrestriktioner', 'enhed', 'kontakt til læge', 'område', 'køn', 'tid']"
LIVLK6,Livskvalitet,-,2016-09-15T09:00:00,2015,2015,True,"['dagligdag', 'enhed', 'kontakt til læge', 'område', 'køn', 'tid']"
LIVLK7,Livskvalitet,-,2016-09-15T09:00:00,2015,2015,True,"['sociale relationer', 'enhed', 'kontakt til læge', 'område', 'køn', 'tid']"
LIVLK8,Livskvalitet,-,2016-09-15T09:00:00,2015,2015,True,"['økonomi', 'enhed', 'kontakt til læge', 'område', 'køn', 'tid']"
LIVLK9,Livskvalitet,-,2016-09-15T09:00:00,2015,2015,True,"['tillid', 'enhed', 'kontakt til læge', 'område', 'køn', 'tid']"
LIVLK10,Livskvalitet,-,2016-09-15T09:00:00,2015,2015,True,"['tryghed og anerkendelse', 'enhed', 'kontakt til læge', 'område', 'køn', 'tid']"
LIVHE1,Livskvalitet,-,2016-11-07T09:00:00,2015,2015,True,"['tilfredshed', 'enhed', 'herkomst', 'område', 'køn', 'tid']"
LIVHE2,Livskvalitet,-,2016-11-07T09:00:00,2015,2015,True,"['meningsfuldhed', 'enhed', 'herkomst', 'område', 'køn', 'tid']"
LIVHE3,Livskvalitet,-,2016-11-07T09:00:00,2015,2015,True,"['sindstilstand', 'enhed', 'herkomst', 'område', 'køn', 'tid']"
LIVHE4,Livskvalitet,-,2016-11-07T09:00:00,2015,2015,True,"['helbred', 'enhed', 'herkomst', 'område', 'køn', 'tid']"
LIVHE5,Livskvalitet,-,2016-11-07T09:00:00,2015,2015,True,"['livsrestriktioner', 'enhed', 'herkomst', 'område', 'køn', 'tid']"
LIVHE6,Livskvalitet,-,2016-11-07T09:00:00,2015,2015,True,"['dagligdag', 'enhed', 'herkomst', 'område', 'køn', 'tid']"
LIVHE7,Livskvalitet,-,2016-11-07T09:00:00,2015,2015,True,"['sociale relationer', 'enhed', 'herkomst', 'område', 'køn', 'tid']"
LIVHE8,Livskvalitet,-,2016-11-07T09:00:00,2015,2015,True,"['økonomi', 'enhed', 'herkomst', 'område', 'køn', 'tid']"
LIVHE9,Livskvalitet,-,2016-11-07T09:00:00,2015,2015,True,"['tillid', 'enhed', 'herkomst', 'område', 'køn', 'tid']"
LIVHE10,Livskvalitet,-,2016-11-07T09:00:00,2015,2015,True,"['tryghed og anerkendelse', 'enhed', 'herkomst', 'område', 'køn', 'tid']"
LIVFO1,Livskvalitet,-,2016-11-07T09:00:00,2015,2015,True,"['tilfredshed', 'enhed', 'formue', 'område', 'køn', 'tid']"
LIVFO2,Livskvalitet,-,2016-11-07T09:00:00,2015,2015,True,"['meningsfuldhed', 'enhed', 'formue', 'område', 'køn', 'tid']"
LIVFO3,Livskvalitet,-,2016-11-07T09:00:00,2015,2015,True,"['sindstilstand', 'enhed', 'formue', 'område', 'køn', 'tid']"
LIVFO4,Livskvalitet,-,2016-11-07T09:00:00,2015,2015,True,"['helbred', 'enhed', 'formue', 'område', 'køn', 'tid']"
LIVFO5,Livskvalitet,-,2016-11-07T09:00:00,2015,2015,True,"['livsrestriktioner', 'enhed', 'formue', 'område', 'køn', 'tid']"
LIVFO6,Livskvalitet,-,2016-11-07T09:00:00,2015,2015,True,"['dagligdag', 'enhed', 'formue', 'område', 'køn', 'tid']"
LIVFO7,Livskvalitet,-,2016-11-07T09:00:00,2015,2015,True,"['sociale relationer', 'enhed', 'formue', 'område', 'køn', 'tid']"
LIVFO8,Livskvalitet,-,2016-11-07T09:00:00,2015,2015,True,"['økonomi', 'enhed', 'formue', 'område', 'køn', 'tid']"
LIVFO9,Livskvalitet,-,2016-11-07T09:00:00,2015,2015,True,"['tillid', 'enhed', 'formue', 'område', 'køn', 'tid']"
LIVFO10,Livskvalitet,-,2016-11-07T09:00:00,2015,2015,True,"['tryghed og anerkendelse', 'enhed', 'formue', 'område', 'køn', 'tid']"
SILC1A,Økonomisk sårbare: Andel personer,pct.,2021-02-23T08:00:00,2011,2020,True,"['afsavnsmål', 'køn og alder', 'tid']"
SILC1B,Boligbyrde: Andel personer,pct.,2021-02-23T08:00:00,2004,2020,True,"['køn', 'alder', 'i hvor høj grad husstanden synes, boligudgiften er en byrde', 'tid']"
SILC2B,Boligbyrde: Andel personer,pct.,2021-02-23T08:00:00,2004,2020,True,"['socioøkonomisk status', 'køn', 'i hvor høj grad husstanden synes, boligudgiften er en byrde', 'tid']"
SILC3B,Boligbyrde: Andel personer,pct.,2021-02-23T08:00:00,2004,2020,True,"['husstandstype', 'alder', 'i hvor høj grad husstanden synes, boligudgiften er en byrde', 'tid']"
SILC4B,Boligbyrde: Andel personer,pct.,2021-02-23T08:00:00,2004,2020,True,"['indkomstgruppe', 'køn', 'i hvor høj grad husstanden synes, boligudgiften er en byrde', 'tid']"
SILC1P,Slår pengene til: Andel personer,pct.,2021-02-23T08:00:00,2004,2020,True,"['køn', 'alder', 'hvor let hustanden synes, det er at få pengene til at slå til', 'tid']"
SILC2P,Slår pengene til: Andel personer,pct.,2021-02-23T08:00:00,2004,2020,True,"['socioøkonomisk status', 'køn', 'hvor let hustanden synes, det er at få pengene til at slå til', 'tid']"
SILC3P,Slår pengene til: Andel personer,pct.,2021-02-23T08:00:00,2004,2020,True,"['husstandstype', 'alder', 'hvor let hustanden synes, det er at få pengene til at slå til', 'tid']"
SILC4P,Slår pengene til: Andel personer,pct.,2021-02-23T08:00:00,2004,2020,True,"['indkomstgruppe', 'køn', 'hvor let hustanden synes, det er at få pengene til at slå til', 'tid']"
BOL101,Boliger,antal,2020-04-23T08:00:00,2010,2020,True,"['område', 'beboertype', 'anvendelse', 'udlejningsforhold', 'ejerforhold', 'opførelsesår', 'tid']"
BOL102,Boliger,antal,2020-04-23T08:00:00,2010,2020,True,"['område', 'beboertype', 'anvendelse', 'opførelsesår', 'opvarmning', 'toiletforhold', 'badeforhold', 'køkkenforhold', 'tid']"
BOL103,Boliger,antal,2020-04-17T08:00:00,2010,2020,True,"['område', 'beboertype', 'anvendelse', 'antal værelser', 'boligstørrelse i kvm.', 'husstandsstørrelse', 'tid']"
BOL104,Boliger,antal,2020-04-17T08:00:00,2010,2020,True,"['område', 'beboertype', 'anvendelse', 'udlejningsforhold', 'husstandstype', 'antal børn', 'tid']"
BOL105,Boliger,antal,2020-04-17T08:00:00,2010,2020,True,"['område', 'beboertype', 'anvendelse', 'opvarmning', 'toiletforhold', 'badeforhold', 'husstandstype', 'antal børn', 'tid']"
BOL106,Boliger,-,2020-04-17T08:00:00,2010,2020,True,"['område', 'enhed', 'anvendelse', 'tid']"
BOLRD,Beboede boliger,antal,2020-04-17T08:00:00,1930,2020,True,"['udlejningsforhold', 'tid']"
BOL201,Personer i boliger,antal,2020-04-23T08:00:00,2010,2020,True,"['område', 'anvendelse', 'udlejningsforhold', 'ejerforhold', 'opførelsesår', 'alder', 'køn', 'tid']"
BOL202,Personer,antal,2020-04-17T08:00:00,2010,2020,True,"['område', 'anvendelse', 'opvarmning', 'toiletforhold', 'badeforhold', 'køkkenforhold', 'alder', 'køn', 'tid']"
BOL203,Personer,antal,2020-04-17T08:00:00,2010,2020,True,"['område', 'anvendelse', 'udlejningsforhold', 'antal værelser', 'husstandsstørrelse', 'antal børn', 'alder', 'køn', 'tid']"
BOL204,Personer,antal,2020-04-17T08:00:00,2010,2020,True,"['område', 'anvendelse', 'udlejningsforhold', 'husstandstype', 'antal børn', 'alder', 'køn', 'tid']"
INDAMP01,Befolkningen,antal,2019-07-10T08:00:00,2006,2018,True,"['område', 'persongruppe', 'nøgletal', 'alder', 'køn', 'tid']"
INDAMP02,Befolkningen,antal,2019-07-10T08:00:00,2006,2018,True,"['område', 'diagnosegruppe', 'nøgletal', 'alder', 'køn', 'tid']"
INDAMP03,Befolkningen,antal,2019-07-10T08:00:00,2006,2018,True,"['diagnosegruppe', 'nøgletal', 'alder', 'køn', 'tid']"
IND01,Indlæggelser,antal,2019-07-10T08:00:00,2006,2018,True,"['område', 'diagnose', 'akut/ikke-akut', 'alder', 'køn', 'tid']"
IND02,Indlæggelser,antal,2019-07-10T08:00:00,2006,2018,True,"['område', 'diagnose', 'akut/ikke-akut', 'alder', 'køn', 'tid']"
IND03,"Indlæggelser, sengedage og indlagte patienter",antal,2019-07-10T08:00:00,2006,2018,True,"['område', 'nøgletal', 'alder', 'køn', 'tid']"
IND04,"Indlæggelser, sengedage og indlagte patienter",antal,2019-07-10T08:00:00,2006,2018,True,"['område', 'nøgletal', 'diagnose', 'alder', 'køn', 'tid']"
IND05,"Indlæggelser, sengedage og indlagte patienter",antal,2019-07-10T08:00:00,2006,2018,True,"['område', 'nøgletal', 'sengedage', 'alder', 'køn', 'tid']"
INDP01,Indlagte patienter,antal,2019-07-10T08:00:00,2006,2018,True,"['område', 'dominerende diagnose', 'alder', 'køn', 'tid']"
INDP02,Indlagte patienter,antal,2019-07-10T08:00:00,2006,2018,True,"['område', 'diagnose', 'alder', 'køn', 'tid']"
INDP03,Indeks for indlæggelser,indeks,2019-07-10T08:00:00,2006,2018,True,"['indekstype', 'familietype', 'alder', 'køn', 'tid']"
INDP04,Indeks for indlæggelser af voksne,indeks,2019-07-10T08:00:00,2006,2018,True,"['indekstype', 'socioøkonomisk status', 'alder', 'køn', 'tid']"
INDP05,Indeks for indlæggelser af voksne,indeks,2019-07-10T08:00:00,2006,2018,True,"['indekstype', 'uddannelse', 'alder', 'køn', 'tid']"
INDP06,Indeks for indlæggelser af børn,indeks,2019-07-10T08:00:00,2006,2018,True,"['indekstype', 'uddannelse', 'alder', 'køn', 'tid']"
INDP07,Indeks for indlæggelser,indeks,2019-07-10T08:00:00,2006,2018,True,"['indekstype', 'område', 'alder', 'køn', 'tid']"
INDP08,Indeks for indlæggelser,indeks,2019-07-10T08:00:00,2006,2018,True,"['indekstype', 'herkomst', 'alder', 'køn', 'tid']"
INDP09,Indeks for indlæggelser,indeks,2019-07-10T08:00:00,2006,2018,True,"['indekstype', 'boligtype', 'alder', 'køn', 'tid']"
INDP10,Indeks for indlæggelser af børn,indeks,2019-07-10T08:00:00,2006,2018,True,"['indekstype', 'socioøkonomisk status', 'alder', 'køn', 'tid']"
AMB01,Ambulante behandlinger,antal,2019-07-10T08:00:00,2006,2018,True,"['område', 'diagnose', 'alder', 'køn', 'tid']"
AMB02,Ambulante behandlinger,antal,2019-07-10T08:00:00,2006,2018,True,"['område', 'diagnose', 'alder', 'køn', 'tid']"
AMB03,Ambulante behandlinger og ambulante patienter,antal,2019-07-10T08:00:00,2006,2018,True,"['område', 'nøgletal', 'alder', 'køn', 'tid']"
AMB04,Ambulante behandlinger og ambulante patienter,antal,2019-07-10T08:00:00,2006,2018,True,"['område', 'nøgletal', 'diagnose', 'alder', 'køn', 'tid']"
AMB05,Ambulante behandlinger og ambulante patienter,antal,2019-07-10T08:00:00,2006,2018,True,"['område', 'nøgletal', 'behandlinger', 'alder', 'køn', 'tid']"
AMBP01,Ambulante patienter,antal,2019-07-10T08:00:00,2006,2018,True,"['område', 'dominerende diagnose', 'alder', 'køn', 'tid']"
AMBP02,Ambulante patienter,antal,2019-07-10T08:00:00,2006,2018,True,"['område', 'diagnose', 'alder', 'køn', 'tid']"
AMBP03,Indeks for ambulante behandlinger,indeks,2019-07-10T08:00:00,2006,2018,True,"['indekstype', 'familietype', 'alder', 'køn', 'tid']"
AMBP04,Indeks for ambulante behandlinger af voksne,indeks,2019-07-10T08:00:00,2006,2018,True,"['indekstype', 'socioøkonomisk status', 'alder', 'køn', 'tid']"
AMBP05,Indeks for ambulante behandlinger af voksne,indeks,2019-07-10T08:00:00,2006,2018,True,"['indekstype', 'uddannelse', 'alder', 'køn', 'tid']"
AMBP06,Indeks for ambulante behandlinger af børn,indeks,2019-07-10T08:00:00,2006,2018,True,"['indekstype', 'uddannelse', 'alder', 'køn', 'tid']"
AMBP07,Indeks for ambulante behandlinger,indeks,2019-07-10T08:00:00,2006,2018,True,"['indekstype', 'område', 'alder', 'køn', 'tid']"
AMBP08,Indeks for ambulante behandlinger,indeks,2019-07-10T08:00:00,2006,2018,True,"['indekstype', 'herkomst', 'alder', 'køn', 'tid']"
AMBP09,Indeks for ambulante behandlinger,indeks,2019-07-10T08:00:00,2006,2018,True,"['indekstype', 'boligtype', 'alder', 'køn', 'tid']"
AMBP10,Indeks for ambulante behandlinger af børn,indeks,2019-07-10T08:00:00,2006,2018,True,"['indekstype', 'socioøkonomisk status', 'alder', 'køn', 'tid']"
SKAD01,Skadestuebesøg,antal,2019-07-10T08:00:00,2006,2018,True,"['område', 'diagnose', 'alder', 'køn', 'tid']"
SKAD02,Skadestuebesøg,antal,2019-07-10T08:00:00,2006,2018,True,"['område', 'diagnose', 'alder', 'køn', 'tid']"
SKAD03,Skadestuebesøg og skadestuepatienter,antal,2019-07-10T08:00:00,2006,2018,True,"['område', 'nøgletal', 'alder', 'køn', 'tid']"
SKAD04,Skadestuebesøg og skadestuepatienter,antal,2019-07-10T08:00:00,2006,2018,True,"['område', 'nøgletal', 'diagnose', 'alder', 'køn', 'tid']"
SKAD05,Skadestuebesøg og skadestuepatienter,antal,2019-07-10T08:00:00,2006,2018,True,"['område', 'nøgletal', 'kontaktårsag', 'alder', 'køn', 'tid']"
SKADP01,Skadestuepatienter,antal,2019-07-10T08:00:00,2006,2018,True,"['område', 'dominerende kontaktårsag', 'alder', 'køn', 'tid']"
SKADP02,Skadestuepatienter,antal,2019-07-10T08:00:00,2006,2018,True,"['område', 'kontaktårsag', 'alder', 'køn', 'tid']"
SKADP03,Indeks for skadestuebehandlinger,indeks,2019-07-10T08:00:00,2006,2018,True,"['indekstype', 'familietype', 'alder', 'køn', 'tid']"
SKADP04,Indeks for skadestuebehandlinger af voksne,indeks,2019-07-10T08:00:00,2006,2018,True,"['indekstype', 'socioøkonomisk status', 'alder', 'køn', 'tid']"
SKADP05,Indeks for skadestuebehandlinger af voksne,indeks,2019-07-10T08:00:00,2006,2018,True,"['indekstype', 'uddannelse', 'alder', 'køn', 'tid']"
SKADP06,Indeks for skadestuebehandlinger af børn,indeks,2019-07-10T08:00:00,2006,2018,True,"['indekstype', 'uddannelse', 'alder', 'køn', 'tid']"
SKADP07,Indeks for skadestuebehandlinger,indeks,2019-07-10T08:00:00,2006,2018,True,"['indekstype', 'område', 'alder', 'køn', 'tid']"
SKADP08,Indeks for skadestuebehandlinger,indeks,2019-07-10T08:00:00,2006,2018,True,"['indekstype', 'herkomst', 'alder', 'køn', 'tid']"
SKADP09,Indeks for skadestuebehandlinger,indeks,2019-07-10T08:00:00,2006,2018,True,"['indekstype', 'boligtype', 'alder', 'køn', 'tid']"
SKADP10,Indeks for skadestuebehandlinger af børn,indeks,2019-07-10T08:00:00,2006,2018,True,"['indekstype', 'socioøkonomisk status', 'alder', 'køn', 'tid']"
SMIT2,Bekræftede COVID-19 tilfælde pr. dag (eksperimentel statistik),-,2021-02-25T08:00:00,2020M03D21,2021M02D23,True,"['nøgletal', 'alder', 'tid']"
SMIT3,Bekræftede COVID-19 tilfælde pr. dag (eksperimentel statistik),-,2021-02-25T08:00:00,2020M03D21,2021M02D23,True,"['nøgletal', 'landsdel', 'tid']"
SMIT4,Bekræftede COVID-19 tilfælde pr. dag (eksperimentel statistik),-,2021-02-25T08:00:00,2020M04D20,2021M02D23,True,"['nøgletal', 'kommune', 'tid']"
SYGK2,Lægebesøg mv. med offentlig tilskud,antal,2020-04-23T08:00:00,2006,2019,True,"['område', 'ydelsesart', 'alder', 'køn', 'tid']"
SYGK1,Lægebesøg mv. med offentlig tilskud,antal,2020-04-23T08:00:00,2006,2019,True,"['område', 'ydelsesart', 'alder', 'køn', 'tid']"
SYGKS1,Lægebesøg mv. med offentlig tilskud (detaljeret),antal,2020-04-23T08:00:00,2006,2019,True,"['område', 'ydelsesart', 'alder', 'køn', 'tid']"
SYGKS2,Lægebesøg mv. med offentlig tilskud (detaljeret),antal,2020-04-23T08:00:00,2006,2019,True,"['område', 'ydelsesart', 'alder', 'køn', 'tid']"
SYGP2,Personer med kontakt til læge mv. med offentlig tilskud,antal,2020-04-23T08:00:00,2006,2019,True,"['område', 'ydelsesart', 'alder', 'køn', 'tid']"
SYGP1,Personer med kontakt til læge mv. med offentlig tilskud,antal,2020-04-23T08:00:00,2006,2019,True,"['område', 'ydelsesart', 'alder', 'køn', 'tid']"
SYGPS1,Modtagere af ydelser i forbindelse med lægebesøg mv.,antal,2020-04-23T08:00:00,2006,2019,True,"['område', 'ydelsesart', 'alder', 'køn', 'tid']"
SYGPS2,Modtagere af ydelser i forbindelse med lægebesøg mv.,antal,2020-04-23T08:00:00,2006,2019,True,"['område', 'ydelsesart', 'alder', 'køn', 'tid']"
SYGUS2,Offentlige udgifter ved lægebesøg mv. (detaljeret),1.000 kr.,2020-04-23T08:00:00,2006,2019,True,"['område', 'ydelsesart', 'alder', 'køn', 'tid']"
SYGUS1,Offentlige udgifter ved lægebesøg mv. (detaljeret),1.000 kr.,2020-04-23T08:00:00,2006,2019,True,"['område', 'ydelsesart', 'alder', 'køn', 'tid']"
SYGU1,Offentlige udgifter ved lægebesøg mv.,1.000 kr.,2020-04-23T08:00:00,2006,2019,True,"['område', 'ydelsesart', 'alder', 'køn', 'tid']"
SYGU2,Offentlige udgifter ved lægebesøg mv.,1.000 kr.,2020-04-23T08:00:00,2006,2019,True,"['område', 'ydelsesart', 'alder', 'køn', 'tid']"
